sentence,category
I 'm giving you a whole bunch but I have some more if you need some more .,SPT
I do n't know if I can carry any more than that .,SPT
Now we 'll haf ta figure out how to make it into a blanket this wool .,SPT
We 're gon na haf ta spin it into yarn I think .,SPT
I think someone has ta help you do that do that .,SPT
I 'm doing it with my paw .,SPT
Oh you 're doing it very well with your paws !,SPT
Now we 'll pull it tight and weave it into a blanket .,SPT
You need some ?,SPT
You need some more blanket too ?,SPT
But she 'd haf ta get the sheep back .,SPT
We need the sheep back ?,SPT
And this one 's no I want the chicken .,SPT
Well if we are gon na make a chicken blanket we do need some more wool .,SPT
I suppose you could wear it if it 's snowing outside .,SPT
I do n't need any help .,SPT
I have a lot more .,SPT
Well do n't you think we should get a pillow for the chicken as well ?,SPT
We have a blanket .,SPT
I think should get the baby horse to tell .,SPT
What kind of pillow do you want the chicken to have ?,SPT
So that means we you need some purple dye for the blanket do n't we ?,SPT
We got we got some purple dye .,SPT
That looks like does that look like nuclear Barney or talking Barney ?,SPT
You help the chicken talk .,SPT
I need a very thick one .,SPT
I 'm trying to do my yoga poses .,SPT
I 'm trying to get the tractor not that they scare you .,SPT
Oh that 's you 're trying to make the tractors not scare me ?,SPT
Yeah I 'm driving the tractor to there .,SPT
I 'll get another toy to talk .,SPT
Yeah you got a head start .,SPT
I fixed him .,SPT
I think we 're gon na race two of us .,SPT
I like the green .,SPT
We haf ta get someone else .,SPT
You wan na show your game ?,SPT
That my grandpa drawed that and grandpa drawed that .,SPT
He did did that and that .,SPT
And I drawed that .,SPT
I mixed the colors together .,SPT
Oh yeah right I knew that .,SPT
How come you have so many jingles in you ?,SPT
He does n't have one .,SPT
That we have two one for you and one for Avril .,SPT
Why is he peeing my water fountain my water trough ?,SPT
I want Avril to have Emma 's .,SPT
Oh could n't he find another place ?,SPT
You 're either peeing really slowly or you have an awful lot of water in you .,SPT
Mommy I wan na give the one that I haf ta her .,SPT
I want that game right there .,SPT
Grace did it for mom and me .,SPT
You want the Chinese checkers ?,SPT
But I want more some of them .,SPT
You want more games ?,SPT
Well we 'll need ta clean those games up before we get a new one out okay ?,SPT
I put it in there .,SPT
It only has one eye .,SPT
But I wan na clean these ones up and then get a new one .,SPT
We haf ta find all of the red ones first .,SPT
We put them in the red section .,SPT
You can fit them .,SPT
We put the blue one there .,SPT
We have all the blues .,SPT
Now we haf ta do the red .,SPT
We haf ta put them all in here .,SPT
You have that one .,SPT
I finish that one .,SPT
You can do the greens .,SPT
And I can do they the purples now .,SPT
Now I can do the purples .,SPT
They have a playground there .,SPT
We have all the purply and we have all the orange .,SPT
We have all the green and we have all the yellow .,SPT
I wan na put it on the top and this one can go here and this one can go right in here .,SPT
He sometimes grabs things .,SPT
All right let 's see .,SPT
I think I 'm gon na wear this there .,SPT
It has two long pants sleeves .,SPT
I 'll go pillow !,SPT
And where did you have the pillow fights ?,SPT
No I does n't wan na do that .,SPT
Actually you know what we should tell her ?,SPT
And then we we get them and then we put them in these holes .,SPT
And then we put these or these ones in there .,SPT
I just wan na do it Kalen .,SPT
I can get you haf ta sharpen your knife .,SPT
There 's they have a dog named Selbovitch .,SPT
I 'm gon na make a sun too with these .,SPT
You 're doing silly thing to me and I do n't wan na .,SPT
Well should I ask Avril ?,SPT
No I 'm gon na make it with these .,SPT
Okay I 'll ask Avril .,SPT
I want to make you to make a sun for Emma .,SPT
Well we can show we can show Jessica pictures later .,SPT
But do you remember what I told you I heard from Hans and Temerl about him ?,SPT
That they ca n't find him he 's run off .,SPT
He needs a nose !,SPT
And they use ta let him run quite a bit and use ta take him .,SPT
Yeah even though there 's no longer a baby in my tummy and my stomach has recovered from having a baby in my tummy it still might hurt .,SPT
Well where do I get it from ?,SPT
Well we were gon na go do something with grandma do you remember that ?,SPT
I think we can do that today .,SPT
We should open this for her .,SPT
Well I guess we should open it for her .,SPT
And we met Andrew there and Jamie and Helen and Wendel .,SPT
Yeah you can open your present .,SPT
Um and we got something that is in this room .,SPT
Oh it says Esprit and then something else .,SPT
Now should we open this ?,SPT
Should I I will open this .,SPT
You tell me my mommy .,SPT
We ca n't open this !,SPT
You get them out .,SPT
No I 'm carrying you up by eating by holding your hand .,SPT
You get them out daddy .,SPT
But you picked it out though .,SPT
You poke these out .,SPT
I really like that hand very much .,SPT
Um I do n't have teeth see ?,SPT
Maybe you 're gon na learn the German word for it huh ?,SPT
And what did you haf ta eat out of Andrew and Janie 's car ?,SPT
See we can learn German this way .,SPT
Yeah you 're matching them up are you ?,SPT
I have the peacock .,SPT
Punch these out and I also have mouse .,SPT
First say the word that I said .,SPT
And I 'll draw the sun .,SPT
You haf ta match them up .,SPT
And I guess you .,SPT
I think I like horses .,SPT
I 'll do my .,SPT
I 'll do that .,SPT
I have a little sand in my eyes here .,SPT
You know just sit down and get sand building .,SPT
You have another mouse in there ?,SPT
Oh you mean you have the jellyfish .,SPT
I met him before h before his wife um in nineteen eighty six .,SPT
I have a cold .,SPT
You tell her that I have a cold .,SPT
I got the word off .,SPT
I think we will haf ta use the door with .,SPT
We 'll haf ta glue it on wo n't we or tape it on at least .,SPT
Maybe if we use some water on the sand it will get more easy to build huh ?,SPT
You wan na tape it on right now ?,SPT
Uh well people come to our door and we give trick or treats .,SPT
Look I have a big nose .,SPT
Oh my gosh you do have a big nose hm .,SPT
Daddy can I get some tape some tape out of your place ?,SPT
I wonder what the double I wonder what the double l does .,SPT
Okay let 's get some I think the tape 's up here honey .,SPT
And I have a big beak .,SPT
I have a little mouth .,SPT
Yeah but you haf ta find the matching one .,SPT
She has a little mouth .,SPT
Jessica did it daddy !,SPT
I 'm I 'm gon na go get those !,SPT
We need ta find a horse .,SPT
You need ta tape it back on this .,SPT
You can do the rest .,SPT
I have one more here .,SPT
I never knew we 'd get to do that in Toronto .,SPT
You have a hand here .,SPT
I saw one !,SPT
They translated the directions to English okay .,SPT
You haf ta play with as many different colors as you have players .,SPT
I got him .,SPT
She 's having trouble here .,SPT
Did you get him ah !,SPT
I think the chair and the desk .,SPT
All right we 'll save this .,SPT
We can do three players on this .,SPT
I wonder what could we get ?,SPT
I do n't know what dinosaurs eat though .,SPT
We have a Pooh book we have a Pooh book in German actually .,SPT
We have Pooh .,SPT
And I can almost understand all of it .,SPT
I found a very not heavy one .,SPT
I can probably open this by myself with can you open this for me ?,SPT
Avi found it .,SPT
I will open this .,SPT
Oh you 're gon na get scissors okay .,SPT
Yeah I will get them .,SPT
Look Emma Mark drew this for you .,SPT
When you get all sandy in the sandbox you can go wash yourself off in the swimming pool .,SPT
Yeah I see him .,SPT
I have n't seen the dog before .,SPT
Momma is gon na get in the car and drive to Tops and get some food and buy the food .,SPT
I 'm driving my car .,SPT
Scar what were you doing in there ?,SPT
Scar what have you been doing all day in there ?,SPT
And then I sometimes I throw him a ball .,SPT
Yeah and he goes and when he runs and gets it .,SPT
He just r runned and gave it to me .,SPT
I see Zazu !,SPT
I got all the food and I paid for it .,SPT
How much did it cost ?,SPT
I did n't see a dog .,SPT
Now what food did you buy again ?,SPT
I knew we had hyenas .,SPT
Well he said he likes the lion kingdom .,SPT
I got red !,SPT
That I think I have .,SPT
He scares them away really ?,SPT
So I should have that one .,SPT
Someone 's coming from a long way away I can tell that .,SPT
Uhoh I just knocked it over .,SPT
Let 's see here 's one .,SPT
My tail helps me fly .,SPT
It helps me fly .,SPT
Because it has dead fish .,SPT
But Clifford did it !,SPT
Clifford rescued him ?,SPT
Casadaga does n't have any bad fish .,SPT
I 'm gon na play with my friend the killer whale in the pool .,SPT
So what have you been doing today froggy ?,SPT
Now let 's see now we need ta now I need ta draw again .,SPT
We need a yellow .,SPT
Someone 's coming to join us frog .,SPT
I 'm gon na come downstairs when I get Nu the Barneys .,SPT
Okay you 're gon na bring the Barneys downstairs .,SPT
There 's a fish and we we need some different colors .,SPT
You can just slide it into more water .,SPT
My daddy 's gon na have a birthday soon .,SPT
Hynenas are gon na eat you .,SPT
I saw I saw some mad hynenas and friendly hynenas .,SPT
I 'll let you in .,SPT
They have sparkly hair and sparkly fur ?,SPT
Where did they get the sparkles anyway ?,SPT
Mm hm sometimes he he takes something from me and I cry .,SPT
I hear to them that they got it from the Salvation Army .,SPT
You heard they got it from the Salvation the sparkles ?,SPT
All right I 'll go to the Salvation Army and see if they have more sparkles there .,SPT
When he gets the measuring tape and then mommy takes it away from me and then I get happy again .,SPT
Now I haf ta get get him .,SPT
We 're going a trip to the lion kingdom .,SPT
I already know those games .,SPT
Oh what do you think Nuclear ?,SPT
He said that he wants to come down and see us .,SPT
But I do n't want this one .,SPT
I just want you to see what it look like .,SPT
First March I 'll have a a weekend that I do n't have anything scheduled really .,SPT
You found him !,SPT
Oh yeah you 're making an E okay .,SPT
I like the name Heidi .,SPT
You gon na make Heidi ?,SPT
You make the D ?,SPT
And she even bringed a slide !,SPT
Oh you 're giving me the tough one .,SPT
We have one of these too .,SPT
Heidi do you know what make the E sound in Heidi ?,SPT
And I have one thing that you have n't seen .,SPT
Not yet you have n't started it yet ?,SPT
Oh I do n't really eat hyenas and wildebeest too much but I suppose I could make an exception for your picnic .,SPT
Okay you wan na hold that ?,SPT
We we have one of these .,SPT
I just haf ta eat a lot of them .,SPT
Jessica did n't bring this .,SPT
I wo n't eat you either .,SPT
Well I suppose I 'll just have a taste then .,SPT
Kinda makes you choke does n't it ?,SPT
Can you you can make flowers even with these .,SPT
No she bringed all these aminals but she did n't bring this .,SPT
We have these .,SPT
We do n't have twin g girls but we have one of these .,SPT
You can make a honey comb too with all .,SPT
And we have twin farmers .,SPT
I do n't think I 've ever seen that .,SPT
We have one of these .,SPT
You can have the I get I 'm gon na have the horsies .,SPT
I know what .,SPT
Yeah you can have the twin cows and sheep .,SPT
And I can have the horsies .,SPT
Yeah you can have the chickens too .,SPT
We have chickens .,SPT
And we even have roosters .,SPT
You can have the farmers .,SPT
Those you can have those .,SPT
And I 'm gon na have this dog .,SPT
A dandelion only has yellow .,SPT
We can make some more stuff too .,SPT
I 'm gon na make something with the white things .,SPT
Jessica only bringed two of these .,SPT
I 'm gon na make a lot of white ones .,SPT
I think you were telling me that yesterday .,SPT
She use ta bring one of everything .,SPT
She did bring the cat .,SPT
You have a .,SPT
I 'm making a flower .,SPT
She brought so many toys !,SPT
Maybe you could make something .,SPT
Maybe you could make a lion .,SPT
I ca n't find it .,SPT
I wan na clean them up .,SPT
I want that .,SPT
And Emma took that this Summer and last Summer .,SPT
I 'm having trouble with Avril .,SPT
I do n't know I 've actually seen a head stand out of you though .,SPT
I 'll keep away the monster !,SPT
Ah you can have the horse and this doggie .,SPT
You can have this and here 's the car .,SPT
I 'll have the horsie .,SPT
You can have the horsie .,SPT
I 'll get you you big dog !,SPT
I have n't seen you do warrior pose for a while either .,SPT
I have something for you .,SPT
I 'm just going to get something .,SPT
I wan na I wan na show you something .,SPT
You can have the dad .,SPT
Because you were eating aminals .,SPT
I thought you were going to eat us .,SPT
We were making chocolate chip cookies .,SPT
I like to eat muffins .,SPT
We did n't make them yet silly .,SPT
I 'm gon na make muffins .,SPT
Why do n't you tell Lauren what you did yesterday .,SPT
I 'll give you some water if you tell Lauren what we did yesterday .,SPT
Now what should we do ?,SPT
You stop it .,SPT
I wan na have a puppy 's birthday party again .,SPT
You said daddy .,SPT
I want popcorn .,SPT
You ca n't eat daddy though .,SPT
Sometimes Dalmatians have those spots .,SPT
We 're gon na have they 're gon na have the parade in the house .,SPT
