Sentence,Roberta_CDS_biaffine,Roberta_eng_biaffine,Stanza_off_the_shelf
don't beater it Mom !,"don't	_	_	_	_	_	2	aux	_	_
beater	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	2	obj	_	_
Mom	_	_	_	_	_	2	vocative	_	_
!	_	_	_	_	_	2	punct	_	_","don't	_	_	_	_	_	2	advmod	_	_
beater	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	2	obj	_	_
Mom	_	_	_	_	_	2	vocative	_	_
!	_	_	_	_	_	2	punct	_	_","do	_	AUX	VB	_	_	3	aux	_	_
n't	_	PART	RB	_	_	3	advmod	_	_
beater	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	3	obj	_	_
Mom	_	NOUN	NN	_	_	3	vocative	_	_
!	_	PUNCT	.	_	_	3	punct	_	_"
one two three four .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	compound	_	_
two	_	NUM	CD	_	_	3	compound	_	_
three	_	NUM	CD	_	_	4	nummod	_	_
four	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
I have one two three four I have Mommy .,"I	_	_	_	_	_	2	nsubj	_	_
have	_	_	_	_	_	0	root	_	_
one	_	_	_	_	_	2	obj	_	_
two	_	_	_	_	_	3	conj	_	_
three	_	_	_	_	_	3	conj	_	_
four	_	_	_	_	_	3	conj	_	_
I	_	_	_	_	_	8	nsubj	_	_
have	_	_	_	_	_	2	parataxis	_	_
Mommy	_	_	_	_	_	8	obj	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
have	_	_	_	_	_	0	root	_	_
one	_	_	_	_	_	2	obj	_	_
two	_	_	_	_	_	3	conj	_	_
three	_	_	_	_	_	3	conj	_	_
four	_	_	_	_	_	3	conj	_	_
I	_	_	_	_	_	8	nsubj	_	_
have	_	_	_	_	_	2	parataxis	_	_
Mommy	_	_	_	_	_	8	obj	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
have	_	VERB	VBP	_	_	0	root	_	_
one	_	NUM	CD	_	_	6	nummod	_	_
two	_	NUM	CD	_	_	6	nummod	_	_
three	_	NUM	CD	_	_	6	nummod	_	_
four	_	NUM	CD	_	_	2	obj	_	_
I	_	PRON	PRP	_	_	8	nsubj	_	_
have	_	VERB	VBP	_	_	6	acl:relcl	_	_
Mommy	_	PROPN	NNP	_	_	8	obj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
shoo fly .,"shoo	_	_	_	_	_	0	root	_	_
fly	_	_	_	_	_	1	obj	_	_
.	_	_	_	_	_	1	punct	_	_","shoo	_	_	_	_	_	2	discourse	_	_
fly	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","shoo	_	VERB	VB	_	_	0	root	_	_
fly	_	VERB	VB	_	_	1	xcomp	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
uhhuh our tiny cheese Dad .,"uhhuh	_	_	_	_	_	4	discourse	_	_
our	_	_	_	_	_	4	nmod:poss	_	_
tiny	_	_	_	_	_	4	amod	_	_
cheese	_	_	_	_	_	0	root	_	_
Dad	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	4	punct	_	_","uhhuh	_	_	_	_	_	4	discourse	_	_
our	_	_	_	_	_	4	nmod:poss	_	_
tiny	_	_	_	_	_	4	amod	_	_
cheese	_	_	_	_	_	0	root	_	_
Dad	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	4	punct	_	_","uhhuh	_	INTJ	UH	_	_	5	discourse	_	_
our	_	PRON	PRP$	_	_	5	nmod:poss	_	_
tiny	_	ADJ	JJ	_	_	5	amod	_	_
cheese	_	NOUN	NN	_	_	5	compound	_	_
Dad	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
I got tiny cheese cut it up okay ?,"I	_	_	_	_	_	2	nsubj	_	_
got	_	_	_	_	_	0	root	_	_
tiny	_	_	_	_	_	4	amod	_	_
cheese	_	_	_	_	_	2	obj	_	_
cut	_	_	_	_	_	2	parataxis	_	_
it	_	_	_	_	_	5	obj	_	_
up	_	_	_	_	_	5	compound:prt	_	_
okay	_	_	_	_	_	5	discourse	_	_
?	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
got	_	_	_	_	_	0	root	_	_
tiny	_	_	_	_	_	4	amod	_	_
cheese	_	_	_	_	_	2	obj	_	_
cut	_	_	_	_	_	2	parataxis	_	_
it	_	_	_	_	_	5	obj	_	_
up	_	_	_	_	_	5	compound:prt	_	_
okay	_	_	_	_	_	5	discourse	_	_
?	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
got	_	VERB	VBD	_	_	0	root	_	_
tiny	_	ADJ	JJ	_	_	4	amod	_	_
cheese	_	NOUN	NN	_	_	2	obj	_	_
cut	_	VERB	VB	_	_	2	xcomp	_	_
it	_	PRON	PRP	_	_	5	obj	_	_
up	_	ADP	RP	_	_	5	compound:prt	_	_
okay	_	ADJ	JJ	_	_	5	xcomp	_	_
?	_	PUNCT	.	_	_	2	punct	_	_"
Mommy Mommy see that he's walking !,"Mommy	_	_	_	_	_	3	vocative	_	_
Mommy	_	_	_	_	_	1	conj	_	_
see	_	_	_	_	_	0	root	_	_
that	_	_	_	_	_	6	mark	_	_
he's	_	_	_	_	_	6	aux	_	_
walking	_	_	_	_	_	3	ccomp	_	_
!	_	_	_	_	_	3	punct	_	_","Mommy	_	_	_	_	_	3	discourse	_	_
Mommy	_	_	_	_	_	3	vocative	_	_
see	_	_	_	_	_	0	root	_	_
that	_	_	_	_	_	6	mark	_	_
he's	_	_	_	_	_	6	nsubj	_	_
walking	_	_	_	_	_	3	ccomp	_	_
!	_	_	_	_	_	3	punct	_	_","Mommy	_	PROPN	NNP	_	_	3	nsubj	_	_
Mommy	_	PROPN	NNP	_	_	1	flat	_	_
see	_	VERB	VB	_	_	0	root	_	_
that	_	SCONJ	IN	_	_	7	mark	_	_
he	_	PRON	PRP	_	_	7	nsubj	_	_
's	_	AUX	VBZ	_	_	7	aux	_	_
walking	_	VERB	VBG	_	_	3	ccomp	_	_
!	_	PUNCT	.	_	_	3	punct	_	_"
a cat with her her broom .,"a	_	_	_	_	_	2	det	_	_
cat	_	_	_	_	_	0	root	_	_
with	_	_	_	_	_	6	case	_	_
her	_	_	_	_	_	5	reparandum	_	_
her	_	_	_	_	_	6	nmod:poss	_	_
broom	_	_	_	_	_	2	nmod	_	_
.	_	_	_	_	_	2	punct	_	_","a	_	_	_	_	_	2	det	_	_
cat	_	_	_	_	_	0	root	_	_
with	_	_	_	_	_	6	case	_	_
her	_	_	_	_	_	6	nmod:poss	_	_
her	_	_	_	_	_	6	nmod:poss	_	_
broom	_	_	_	_	_	2	nmod	_	_
.	_	_	_	_	_	2	punct	_	_","a	_	DET	DT	_	_	2	det	_	_
cat	_	NOUN	NN	_	_	0	root	_	_
with	_	ADP	IN	_	_	4	case	_	_
her	_	PRON	PRP	_	_	2	nmod	_	_
her	_	PRON	PRP$	_	_	6	nmod:poss	_	_
broom	_	NOUN	NN	_	_	2	nmod	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
no don't say scab .,"no	_	_	_	_	_	3	discourse	_	_
don't	_	_	_	_	_	3	aux	_	_
say	_	_	_	_	_	0	root	_	_
scab	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	_	_	_	_	3	discourse	_	_
don't	_	_	_	_	_	3	advmod	_	_
say	_	_	_	_	_	0	root	_	_
scab	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	INTJ	UH	_	_	4	discourse	_	_
do	_	AUX	VB	_	_	4	aux	_	_
n't	_	PART	RB	_	_	4	advmod	_	_
say	_	VERB	VB	_	_	0	root	_	_
scab	_	NOUN	NN	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
where's the little pictures ?,"where's	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	4	det	_	_
little	_	_	_	_	_	4	amod	_	_
pictures	_	_	_	_	_	1	nsubj	_	_
?	_	_	_	_	_	1	punct	_	_","where's	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	4	det	_	_
little	_	_	_	_	_	4	amod	_	_
pictures	_	_	_	_	_	1	nsubj	_	_
?	_	_	_	_	_	1	punct	_	_","where	_	ADV	WRB	_	_	0	root	_	_
's	_	AUX	VBZ	_	_	1	cop	_	_
the	_	DET	DT	_	_	5	det	_	_
little	_	ADJ	JJ	_	_	5	amod	_	_
pictures	_	NOUN	NNS	_	_	1	nsubj	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
your a monster friend .,"your	_	_	_	_	_	4	nsubj	_	_
a	_	_	_	_	_	4	det	_	_
monster	_	_	_	_	_	4	compound	_	_
friend	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","your	_	_	_	_	_	4	nmod:poss	_	_
a	_	_	_	_	_	4	det	_	_
monster	_	_	_	_	_	4	compound	_	_
friend	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","your	_	PRON	PRP$	_	_	4	nmod:poss	_	_
a	_	DET	DT	_	_	4	det	_	_
monster	_	NOUN	NN	_	_	4	compound	_	_
friend	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
choo choo .,"choo	_	_	_	_	_	0	root	_	_
choo	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","choo	_	_	_	_	_	0	root	_	_
choo	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","choo	_	PROPN	NNP	_	_	0	root	_	_
choo	_	PROPN	NNP	_	_	1	flat	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
a little doggy .,"a	_	_	_	_	_	3	det	_	_
little	_	_	_	_	_	3	amod	_	_
doggy	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	_	_	_	_	3	det	_	_
little	_	_	_	_	_	3	amod	_	_
doggy	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	DET	DT	_	_	2	det	_	_
little	_	ADJ	JJ	_	_	3	obl:unmarked	_	_
doggy	_	ADJ	JJ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
a little doggy .,"a	_	_	_	_	_	3	det	_	_
little	_	_	_	_	_	3	amod	_	_
doggy	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	_	_	_	_	3	det	_	_
little	_	_	_	_	_	3	amod	_	_
doggy	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	DET	DT	_	_	2	det	_	_
little	_	ADJ	JJ	_	_	3	obl:unmarked	_	_
doggy	_	ADJ	JJ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
don't know !,"don't	_	_	_	_	_	2	aux	_	_
know	_	_	_	_	_	0	root	_	_
!	_	_	_	_	_	2	punct	_	_","don't	_	_	_	_	_	2	aux	_	_
know	_	_	_	_	_	0	root	_	_
!	_	_	_	_	_	2	punct	_	_","do	_	AUX	VBP	_	_	3	aux	_	_
n't	_	PART	RB	_	_	3	advmod	_	_
know	_	VERB	VB	_	_	0	root	_	_
!	_	PUNCT	.	_	_	3	punct	_	_"
don't know .,"don't	_	_	_	_	_	2	aux	_	_
know	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","don't	_	_	_	_	_	2	aux	_	_
know	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","do	_	AUX	VBP	_	_	3	aux	_	_
n't	_	PART	RB	_	_	3	advmod	_	_
know	_	VERB	VB	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
that's a silly affe .,"that's	_	_	_	_	_	4	nsubj	_	_
a	_	_	_	_	_	4	det	_	_
silly	_	_	_	_	_	4	amod	_	_
affe	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","that's	_	_	_	_	_	4	nsubj	_	_
a	_	_	_	_	_	4	det	_	_
silly	_	_	_	_	_	4	amod	_	_
affe	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","that	_	PRON	DT	_	_	5	nsubj	_	_
's	_	AUX	VBZ	_	_	5	cop	_	_
a	_	DET	DT	_	_	5	det	_	_
silly	_	ADJ	JJ	_	_	5	amod	_	_
affe	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
Ben Charlotte's .,"Ben	_	_	_	_	_	0	root	_	_
Charlotte's	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","Ben	_	_	_	_	_	0	root	_	_
Charlotte's	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","Ben	_	PROPN	NNP	_	_	0	root	_	_
Charlotte	_	PROPN	NNP	_	_	1	flat	_	_
's	_	PART	POS	_	_	1	case	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
don't know .,"don't	_	_	_	_	_	2	aux	_	_
know	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","don't	_	_	_	_	_	2	aux	_	_
know	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","do	_	AUX	VBP	_	_	3	aux	_	_
n't	_	PART	RB	_	_	3	advmod	_	_
know	_	VERB	VB	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
Purdie's fur .,"Purdie's	_	_	_	_	_	2	nmod:poss	_	_
fur	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","Purdie's	_	_	_	_	_	2	nmod:poss	_	_
fur	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","Purdie	_	PROPN	NNP	_	_	3	nmod:poss	_	_
's	_	PART	POS	_	_	1	case	_	_
fur	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
"thought you'd gone upstairs , Purdie .","thought	_	_	_	_	_	0	root	_	_
you'd	_	_	_	_	_	3	nsubj	_	_
gone	_	_	_	_	_	1	ccomp	_	_
upstairs	_	_	_	_	_	3	advmod	_	_
,	_	_	_	_	_	1	vocative	_	_
Purdie	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","thought	_	_	_	_	_	0	root	_	_
you'd	_	_	_	_	_	3	nsubj	_	_
gone	_	_	_	_	_	1	ccomp	_	_
upstairs	_	_	_	_	_	3	advmod	_	_
,	_	_	_	_	_	6	punct	_	_
Purdie	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","thought	_	VERB	VBD	_	_	0	root	_	_
you	_	PRON	PRP	_	_	4	nsubj	_	_
'd	_	AUX	VBD	_	_	4	aux	_	_
gone	_	VERB	VBN	_	_	1	ccomp	_	_
upstairs	_	ADV	RB	_	_	4	advmod	_	_
,	_	PUNCT	,	_	_	7	punct	_	_
Purdie	_	PROPN	NNP	_	_	4	vocative	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
another firework I think .,"another	_	_	_	_	_	2	det	_	_
firework	_	_	_	_	_	0	root	_	_
I	_	_	_	_	_	4	nsubj	_	_
think	_	_	_	_	_	2	parataxis	_	_
.	_	_	_	_	_	4	punct	_	_","another	_	_	_	_	_	2	det	_	_
firework	_	_	_	_	_	4	ccomp	_	_
I	_	_	_	_	_	4	nsubj	_	_
think	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","another	_	DET	DT	_	_	2	det	_	_
firework	_	NOUN	NN	_	_	0	root	_	_
I	_	PRON	PRP	_	_	4	nsubj	_	_
think	_	VERB	VBP	_	_	2	acl:relcl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
"stop , Daddy .","stop	_	_	_	_	_	0	root	_	_
,	_	_	_	_	_	1	obj	_	_
Daddy	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","stop	_	_	_	_	_	0	root	_	_
,	_	_	_	_	_	3	punct	_	_
Daddy	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","stop	_	VERB	VB	_	_	0	root	_	_
,	_	PUNCT	,	_	_	3	punct	_	_
Daddy	_	PROPN	NNP	_	_	1	vocative	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
um the fire one fire engine .,"um	_	_	_	_	_	6	discourse	_	_
the	_	_	_	_	_	6	det	_	_
fire	_	_	_	_	_	6	reparandum	_	_
one	_	_	_	_	_	3	nummod	_	_
fire	_	_	_	_	_	6	compound	_	_
engine	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	6	punct	_	_","um	_	_	_	_	_	6	discourse	_	_
the	_	_	_	_	_	6	det	_	_
fire	_	_	_	_	_	6	compound	_	_
one	_	_	_	_	_	3	flat	_	_
fire	_	_	_	_	_	6	compound	_	_
engine	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	6	punct	_	_","um	_	INTJ	UH	_	_	6	discourse	_	_
the	_	DET	DT	_	_	6	det	_	_
fire	_	NOUN	NN	_	_	6	compound	_	_
one	_	NUM	CD	_	_	6	nummod	_	_
fire	_	NOUN	NN	_	_	6	compound	_	_
engine	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
Pip Pippin .,"Pip	_	_	_	_	_	0	root	_	_
Pippin	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","Pip	_	_	_	_	_	0	root	_	_
Pippin	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","Pip	_	PROPN	NNP	_	_	0	root	_	_
Pippin	_	PROPN	NNP	_	_	1	flat	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
where's is the mom sheep ?,"where's	_	_	_	_	_	0	root	_	_
is	_	_	_	_	_	1	cop	_	_
the	_	_	_	_	_	5	det	_	_
mom	_	_	_	_	_	5	compound	_	_
sheep	_	_	_	_	_	2	nsubj	_	_
?	_	_	_	_	_	2	punct	_	_","where's	_	_	_	_	_	0	root	_	_
is	_	_	_	_	_	1	cop	_	_
the	_	_	_	_	_	5	det	_	_
mom	_	_	_	_	_	5	compound	_	_
sheep	_	_	_	_	_	1	nsubj	_	_
?	_	_	_	_	_	1	punct	_	_","where	_	ADV	WRB	_	_	0	root	_	_
's	_	AUX	VBZ	_	_	1	cop	_	_
is	_	AUX	VBZ	_	_	1	cop	_	_
the	_	DET	DT	_	_	6	det	_	_
mom	_	NOUN	NN	_	_	6	compound	_	_
sheep	_	NOUN	NNS	_	_	1	nsubj	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
the cow's don't go go in there .,"the	_	_	_	_	_	2	det	_	_
cow's	_	_	_	_	_	5	nsubj	_	_
don't	_	_	_	_	_	5	advmod	_	_
go	_	_	_	_	_	5	reparandum	_	_
go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	7	case	_	_
there	_	_	_	_	_	5	obl	_	_
.	_	_	_	_	_	5	punct	_	_","the	_	_	_	_	_	2	det	_	_
cow's	_	_	_	_	_	4	nsubj	_	_
don't	_	_	_	_	_	4	advmod	_	_
go	_	_	_	_	_	0	root	_	_
go	_	_	_	_	_	4	xcomp	_	_
in	_	_	_	_	_	7	case	_	_
there	_	_	_	_	_	5	obl	_	_
.	_	_	_	_	_	5	punct	_	_","the	_	DET	DT	_	_	2	det	_	_
cow	_	NOUN	NN	_	_	6	nsubj	_	_
's	_	PART	POS	_	_	2	case	_	_
do	_	AUX	VB	_	_	6	aux	_	_
n't	_	PART	RB	_	_	6	advmod	_	_
go	_	VERB	VB	_	_	0	root	_	_
go	_	VERB	VB	_	_	6	xcomp	_	_
in	_	ADP	IN	_	_	9	case	_	_
there	_	ADV	RB	_	_	7	obl	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
daddy's cow .,"daddy's	_	_	_	_	_	2	nmod:poss	_	_
cow	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","daddy's	_	_	_	_	_	2	nmod:poss	_	_
cow	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","daddy	_	NOUN	NN	_	_	3	nmod:poss	_	_
's	_	PART	POS	_	_	1	case	_	_
cow	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
can I open them up and she gets in ?,"can	_	_	_	_	_	3	aux	_	_
I	_	_	_	_	_	3	nsubj	_	_
open	_	_	_	_	_	0	root	_	_
them	_	_	_	_	_	3	obj	_	_
up	_	_	_	_	_	3	compound:prt	_	_
and	_	_	_	_	_	8	cc	_	_
she	_	_	_	_	_	8	nsubj	_	_
gets	_	_	_	_	_	3	conj	_	_
in	_	_	_	_	_	8	advmod	_	_
?	_	_	_	_	_	3	punct	_	_","can	_	_	_	_	_	3	aux	_	_
I	_	_	_	_	_	3	nsubj	_	_
open	_	_	_	_	_	0	root	_	_
them	_	_	_	_	_	3	obj	_	_
up	_	_	_	_	_	3	compound:prt	_	_
and	_	_	_	_	_	8	cc	_	_
she	_	_	_	_	_	8	nsubj	_	_
gets	_	_	_	_	_	3	conj	_	_
in	_	_	_	_	_	8	advmod	_	_
?	_	_	_	_	_	3	punct	_	_","can	_	AUX	MD	_	_	3	aux	_	_
I	_	PRON	PRP	_	_	3	nsubj	_	_
open	_	VERB	VB	_	_	0	root	_	_
them	_	PRON	PRP	_	_	3	obj	_	_
up	_	ADP	RP	_	_	3	compound:prt	_	_
and	_	CCONJ	CC	_	_	8	cc	_	_
she	_	PRON	PRP	_	_	8	nsubj	_	_
gets	_	VERB	VBZ	_	_	3	conj	_	_
in	_	ADP	RP	_	_	8	compound:prt	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
right down here so we could play with them .,"right	_	_	_	_	_	3	advmod	_	_
down	_	_	_	_	_	3	advmod	_	_
here	_	_	_	_	_	0	root	_	_
so	_	_	_	_	_	7	mark	_	_
we	_	_	_	_	_	7	nsubj	_	_
could	_	_	_	_	_	7	aux	_	_
play	_	_	_	_	_	3	advcl	_	_
with	_	_	_	_	_	9	case	_	_
them	_	_	_	_	_	7	obl	_	_
.	_	_	_	_	_	3	punct	_	_","right	_	_	_	_	_	3	advmod	_	_
down	_	_	_	_	_	3	advmod	_	_
here	_	_	_	_	_	0	root	_	_
so	_	_	_	_	_	7	mark	_	_
we	_	_	_	_	_	7	nsubj	_	_
could	_	_	_	_	_	7	aux	_	_
play	_	_	_	_	_	3	advcl	_	_
with	_	_	_	_	_	9	case	_	_
them	_	_	_	_	_	7	obl	_	_
.	_	_	_	_	_	3	punct	_	_","right	_	ADV	RB	_	_	2	advmod	_	_
down	_	ADV	RB	_	_	3	advmod	_	_
here	_	ADV	RB	_	_	0	root	_	_
so	_	SCONJ	IN	_	_	7	mark	_	_
we	_	PRON	PRP	_	_	7	nsubj	_	_
could	_	AUX	MD	_	_	7	aux	_	_
play	_	VERB	VB	_	_	3	parataxis	_	_
with	_	ADP	IN	_	_	9	case	_	_
them	_	PRON	PRP	_	_	7	obl	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
two three four five .,"two	_	_	_	_	_	0	root	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","two	_	_	_	_	_	0	root	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","two	_	NUM	CD	_	_	2	compound	_	_
three	_	NUM	CD	_	_	3	compound	_	_
four	_	NUM	CD	_	_	4	nummod	_	_
five	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
one two three .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	nummod	_	_
two	_	NUM	CD	_	_	3	nummod	_	_
three	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
empty it all out now .,"empty	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
all	_	_	_	_	_	2	det	_	_
out	_	_	_	_	_	1	compound:prt	_	_
now	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","empty	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
all	_	_	_	_	_	2	nmod:unmarked	_	_
out	_	_	_	_	_	1	compound:prt	_	_
now	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","empty	_	ADJ	JJ	_	_	0	root	_	_
it	_	PRON	PRP	_	_	1	obj	_	_
all	_	DET	DT	_	_	1	advmod	_	_
out	_	ADP	RP	_	_	1	compound:prt	_	_
now	_	ADV	RB	_	_	1	advmod	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
empty it all .,"empty	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
all	_	_	_	_	_	2	det	_	_
.	_	_	_	_	_	1	punct	_	_","empty	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
all	_	_	_	_	_	2	nmod:unmarked	_	_
.	_	_	_	_	_	1	punct	_	_","empty	_	ADJ	JJ	_	_	0	root	_	_
it	_	PRON	PRP	_	_	1	obj	_	_
all	_	DET	DT	_	_	1	advmod	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
get the crumbs out .,"get	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
crumbs	_	_	_	_	_	1	obj	_	_
out	_	_	_	_	_	1	compound:prt	_	_
.	_	_	_	_	_	1	punct	_	_","get	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
crumbs	_	_	_	_	_	1	obj	_	_
out	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","get	_	VERB	VB	_	_	0	root	_	_
the	_	DET	DT	_	_	3	det	_	_
crumbs	_	NOUN	NNS	_	_	1	obj	_	_
out	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
