Sentence,Roberta_CDS_biaffine,Roberta_eng_biaffine,Stanza_off_the_shelf
hunhunh I have one more little taste Mom ?,"hunhunh	_	_	_	_	_	3	discourse	_	_
I	_	_	_	_	_	3	nsubj	_	_
have	_	_	_	_	_	0	root	_	_
one	_	_	_	_	_	7	nummod	_	_
more	_	_	_	_	_	7	amod	_	_
little	_	_	_	_	_	7	amod	_	_
taste	_	_	_	_	_	3	obj	_	_
Mom	_	_	_	_	_	3	vocative	_	_
?	_	_	_	_	_	3	punct	_	_","hunhunh	_	_	_	_	_	3	discourse	_	_
I	_	_	_	_	_	3	nsubj	_	_
have	_	_	_	_	_	0	root	_	_
one	_	_	_	_	_	7	nummod	_	_
more	_	_	_	_	_	7	amod	_	_
little	_	_	_	_	_	7	amod	_	_
taste	_	_	_	_	_	3	obj	_	_
Mom	_	_	_	_	_	3	vocative	_	_
?	_	_	_	_	_	3	punct	_	_","hunhunh	_	INTJ	UH	_	_	3	discourse	_	_
I	_	PRON	PRP	_	_	3	nsubj	_	_
have	_	VERB	VBP	_	_	0	root	_	_
one	_	NUM	CD	_	_	7	nummod	_	_
more	_	ADJ	JJR	_	_	7	amod	_	_
little	_	ADJ	JJ	_	_	7	amod	_	_
taste	_	NOUN	NN	_	_	3	obj	_	_
Mom	_	NOUN	NN	_	_	7	appos	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
I have a big taste Mom ?,"I	_	_	_	_	_	2	nsubj	_	_
have	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	5	det	_	_
big	_	_	_	_	_	5	amod	_	_
taste	_	_	_	_	_	2	obj	_	_
Mom	_	_	_	_	_	2	vocative	_	_
?	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
have	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	5	det	_	_
big	_	_	_	_	_	5	amod	_	_
taste	_	_	_	_	_	2	obj	_	_
Mom	_	_	_	_	_	2	vocative	_	_
?	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
have	_	VERB	VBP	_	_	0	root	_	_
a	_	DET	DT	_	_	5	det	_	_
big	_	ADJ	JJ	_	_	5	amod	_	_
taste	_	NOUN	NN	_	_	2	obj	_	_
Mom	_	NOUN	NN	_	_	5	appos	_	_
?	_	PUNCT	.	_	_	2	punct	_	_"
uhuh uhuh I eat a real tiny one like yours .,"uhuh	_	_	_	_	_	4	discourse	_	_
uhuh	_	_	_	_	_	1	flat	_	_
I	_	_	_	_	_	4	nsubj	_	_
eat	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	8	det	_	_
real	_	_	_	_	_	7	advmod	_	_
tiny	_	_	_	_	_	8	amod	_	_
one	_	_	_	_	_	4	obj	_	_
like	_	_	_	_	_	10	case	_	_
yours	_	_	_	_	_	8	nmod	_	_
.	_	_	_	_	_	4	punct	_	_","uhuh	_	_	_	_	_	4	discourse	_	_
uhuh	_	_	_	_	_	4	discourse	_	_
I	_	_	_	_	_	4	nsubj	_	_
eat	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	8	det	_	_
real	_	_	_	_	_	7	advmod	_	_
tiny	_	_	_	_	_	8	amod	_	_
one	_	_	_	_	_	4	obj	_	_
like	_	_	_	_	_	10	case	_	_
yours	_	_	_	_	_	8	nmod	_	_
.	_	_	_	_	_	4	punct	_	_","uhuh	_	INTJ	UH	_	_	4	discourse	_	_
uhuh	_	INTJ	UH	_	_	4	discourse	_	_
I	_	PRON	PRP	_	_	4	nsubj	_	_
eat	_	VERB	VBP	_	_	0	root	_	_
a	_	DET	DT	_	_	8	det	_	_
real	_	ADJ	JJ	_	_	8	amod	_	_
tiny	_	ADJ	JJ	_	_	8	amod	_	_
one	_	NOUN	NN	_	_	4	obj	_	_
like	_	ADP	IN	_	_	10	case	_	_
yours	_	PRON	PRP	_	_	8	nmod	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
Daddy what we watch Daddy .,"Daddy	_	_	_	_	_	4	vocative	_	_
what	_	_	_	_	_	4	obj	_	_
we	_	_	_	_	_	4	nsubj	_	_
watch	_	_	_	_	_	0	root	_	_
Daddy	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	4	punct	_	_","Daddy	_	_	_	_	_	0	root	_	_
what	_	_	_	_	_	4	obj	_	_
we	_	_	_	_	_	4	nsubj	_	_
watch	_	_	_	_	_	1	parataxis	_	_
Daddy	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","Daddy	_	PROPN	NNP	_	_	0	root	_	_
what	_	PRON	WP	_	_	1	obj	_	_
we	_	PRON	PRP	_	_	4	nsubj	_	_
watch	_	VERB	VBP	_	_	2	acl:relcl	_	_
Daddy	_	PROPN	NNP	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
Daddy soon that's a be gone .,"Daddy	_	_	_	_	_	6	vocative	_	_
soon	_	_	_	_	_	6	advmod	_	_
that's	_	_	_	_	_	6	aux	_	_
a	_	_	_	_	_	6	aux	_	_
be	_	_	_	_	_	6	cop	_	_
gone	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	6	punct	_	_","Daddy	_	_	_	_	_	6	vocative	_	_
soon	_	_	_	_	_	6	advmod	_	_
that's	_	_	_	_	_	6	nsubj	_	_
a	_	_	_	_	_	6	aux	_	_
be	_	_	_	_	_	6	cop	_	_
gone	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	6	punct	_	_","Daddy	_	PROPN	NNP	_	_	7	vocative	_	_
soon	_	ADV	RB	_	_	7	advmod	_	_
that	_	PRON	DT	_	_	7	nsubj	_	_
's	_	AUX	VBZ	_	_	7	cop	_	_
a	_	DET	DT	_	_	7	det	_	_
be	_	AUX	VB	_	_	7	cop	_	_
gone	_	ADJ	JJ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	7	punct	_	_"
uhhuh I I don't want you eat them all .,"uhhuh	_	_	_	_	_	5	discourse	_	_
I	_	_	_	_	_	3	reparandum	_	_
I	_	_	_	_	_	5	nsubj	_	_
don't	_	_	_	_	_	5	aux	_	_
want	_	_	_	_	_	0	root	_	_
you	_	_	_	_	_	5	obj	_	_
eat	_	_	_	_	_	5	xcomp	_	_
them	_	_	_	_	_	7	obj	_	_
all	_	_	_	_	_	8	det	_	_
.	_	_	_	_	_	5	punct	_	_","uhhuh	_	_	_	_	_	5	discourse	_	_
I	_	_	_	_	_	5	reparandum	_	_
I	_	_	_	_	_	5	nsubj	_	_
don't	_	_	_	_	_	5	advmod	_	_
want	_	_	_	_	_	0	root	_	_
you	_	_	_	_	_	7	nsubj	_	_
eat	_	_	_	_	_	5	xcomp	_	_
them	_	_	_	_	_	7	obj	_	_
all	_	_	_	_	_	8	nmod:unmarked	_	_
.	_	_	_	_	_	5	punct	_	_","uhhuh	_	INTJ	UH	_	_	6	discourse	_	_
I	_	PRON	PRP	_	_	6	reparandum	_	_
I	_	PRON	PRP	_	_	6	nsubj	_	_
do	_	AUX	VBP	_	_	6	aux	_	_
n't	_	PART	RB	_	_	6	advmod	_	_
want	_	VERB	VB	_	_	0	root	_	_
you	_	PRON	PRP	_	_	6	obj	_	_
eat	_	VERB	VB	_	_	6	xcomp	_	_
them	_	PRON	PRP	_	_	8	obj	_	_
all	_	DET	DT	_	_	8	advmod	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
baby horse .,"baby	_	_	_	_	_	2	amod	_	_
horse	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","baby	_	_	_	_	_	2	amod	_	_
horse	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","baby	_	NOUN	NN	_	_	2	compound	_	_
horse	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
mm egg .,"mm	_	_	_	_	_	2	discourse	_	_
egg	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","mm	_	_	_	_	_	2	compound	_	_
egg	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","mm	_	INTJ	UH	_	_	2	discourse	_	_
egg	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
and they bring they bring me blockses .,"and	_	_	_	_	_	5	cc	_	_
they	_	_	_	_	_	3	nsubj	_	_
bring	_	_	_	_	_	5	reparandum	_	_
they	_	_	_	_	_	5	nsubj	_	_
bring	_	_	_	_	_	0	root	_	_
me	_	_	_	_	_	5	iobj	_	_
blockses	_	_	_	_	_	5	obj	_	_
.	_	_	_	_	_	5	punct	_	_","and	_	_	_	_	_	5	cc	_	_
they	_	_	_	_	_	3	nsubj	_	_
bring	_	_	_	_	_	5	reparandum	_	_
they	_	_	_	_	_	5	nsubj	_	_
bring	_	_	_	_	_	0	root	_	_
me	_	_	_	_	_	5	iobj	_	_
blockses	_	_	_	_	_	5	obj	_	_
.	_	_	_	_	_	5	punct	_	_","and	_	CCONJ	CC	_	_	3	cc	_	_
they	_	PRON	PRP	_	_	3	nsubj	_	_
bring	_	VERB	VBP	_	_	0	root	_	_
they	_	PRON	PRP	_	_	5	nsubj	_	_
bring	_	VERB	VBP	_	_	3	ccomp	_	_
me	_	PRON	PRP	_	_	5	iobj	_	_
blockses	_	NOUN	NNS	_	_	5	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
Spidey don't have no more money .,"Spidey	_	_	_	_	_	3	nsubj	_	_
don't	_	_	_	_	_	3	advmod	_	_
have	_	_	_	_	_	0	root	_	_
no	_	_	_	_	_	6	det	_	_
more	_	_	_	_	_	6	amod	_	_
money	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","Spidey	_	_	_	_	_	3	nsubj	_	_
don't	_	_	_	_	_	3	advmod	_	_
have	_	_	_	_	_	0	root	_	_
no	_	_	_	_	_	6	det	_	_
more	_	_	_	_	_	6	amod	_	_
money	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","Spidey	_	PROPN	NNP	_	_	4	nsubj	_	_
do	_	AUX	VBP	_	_	4	aux	_	_
n't	_	PART	RB	_	_	4	advmod	_	_
have	_	VERB	VB	_	_	0	root	_	_
no	_	DET	DT	_	_	7	det	_	_
more	_	ADJ	JJR	_	_	7	amod	_	_
money	_	NOUN	NN	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
the Hulk don't like chocolate .,"the	_	_	_	_	_	2	det	_	_
Hulk	_	_	_	_	_	4	nsubj	_	_
don't	_	_	_	_	_	4	aux	_	_
like	_	_	_	_	_	0	root	_	_
chocolate	_	_	_	_	_	4	obj	_	_
.	_	_	_	_	_	4	punct	_	_","the	_	_	_	_	_	2	det	_	_
Hulk	_	_	_	_	_	4	nsubj	_	_
don't	_	_	_	_	_	4	advmod	_	_
like	_	_	_	_	_	0	root	_	_
chocolate	_	_	_	_	_	4	obj	_	_
.	_	_	_	_	_	4	punct	_	_","the	_	DET	DT	_	_	2	det	_	_
Hulk	_	PROPN	NNP	_	_	5	nsubj	_	_
do	_	AUX	VBP	_	_	5	aux	_	_
n't	_	PART	RB	_	_	5	advmod	_	_
like	_	VERB	VB	_	_	0	root	_	_
chocolate	_	NOUN	NN	_	_	5	obj	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
ghostses and Snoopy is my friend .,"ghostses	_	_	_	_	_	0	root	_	_
and	_	_	_	_	_	6	cc	_	_
Snoopy	_	_	_	_	_	6	nsubj	_	_
is	_	_	_	_	_	6	cop	_	_
my	_	_	_	_	_	6	nmod:poss	_	_
friend	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","ghostses	_	_	_	_	_	6	nsubj	_	_
and	_	_	_	_	_	3	cc	_	_
Snoopy	_	_	_	_	_	1	conj	_	_
is	_	_	_	_	_	6	cop	_	_
my	_	_	_	_	_	6	nmod:poss	_	_
friend	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	6	punct	_	_","ghostses	_	PROPN	NNPS	_	_	6	nsubj	_	_
and	_	CCONJ	CC	_	_	3	cc	_	_
Snoopy	_	PROPN	NNP	_	_	1	conj	_	_
is	_	AUX	VBZ	_	_	6	cop	_	_
my	_	PRON	PRP$	_	_	6	nmod:poss	_	_
friend	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
go get dollar .,"go	_	_	_	_	_	0	root	_	_
get	_	_	_	_	_	1	compound	_	_
dollar	_	_	_	_	_	2	obj	_	_
.	_	_	_	_	_	1	punct	_	_","go	_	_	_	_	_	0	root	_	_
get	_	_	_	_	_	1	xcomp	_	_
dollar	_	_	_	_	_	2	obj	_	_
.	_	_	_	_	_	1	punct	_	_","go	_	VERB	VB	_	_	0	root	_	_
get	_	VERB	VB	_	_	1	xcomp	_	_
dollar	_	NOUN	NN	_	_	2	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
go put in mouth .,"go	_	_	_	_	_	0	root	_	_
put	_	_	_	_	_	1	compound	_	_
in	_	_	_	_	_	4	case	_	_
mouth	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	1	punct	_	_","go	_	_	_	_	_	0	root	_	_
put	_	_	_	_	_	1	parataxis	_	_
in	_	_	_	_	_	4	case	_	_
mouth	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	1	punct	_	_","go	_	VERB	VB	_	_	0	root	_	_
put	_	VERB	VBN	_	_	1	xcomp	_	_
in	_	ADP	IN	_	_	4	case	_	_
mouth	_	NOUN	NN	_	_	2	obl	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
he was getting up and see Marky Rossy .,"he	_	_	_	_	_	3	nsubj	_	_
was	_	_	_	_	_	3	aux	_	_
getting	_	_	_	_	_	0	root	_	_
up	_	_	_	_	_	3	advmod	_	_
and	_	_	_	_	_	6	cc	_	_
see	_	_	_	_	_	3	conj	_	_
Marky	_	_	_	_	_	6	obj	_	_
Rossy	_	_	_	_	_	7	flat	_	_
.	_	_	_	_	_	3	punct	_	_","he	_	_	_	_	_	3	nsubj	_	_
was	_	_	_	_	_	3	aux	_	_
getting	_	_	_	_	_	0	root	_	_
up	_	_	_	_	_	3	compound:prt	_	_
and	_	_	_	_	_	6	cc	_	_
see	_	_	_	_	_	3	conj	_	_
Marky	_	_	_	_	_	6	obj	_	_
Rossy	_	_	_	_	_	7	flat	_	_
.	_	_	_	_	_	3	punct	_	_","he	_	PRON	PRP	_	_	3	nsubj	_	_
was	_	AUX	VBD	_	_	3	aux	_	_
getting	_	VERB	VBG	_	_	0	root	_	_
up	_	ADP	RP	_	_	3	compound:prt	_	_
and	_	CCONJ	CC	_	_	6	cc	_	_
see	_	VERB	VB	_	_	3	conj	_	_
Marky	_	PROPN	NNP	_	_	6	obj	_	_
Rossy	_	PROPN	NNP	_	_	7	flat	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
I don't broke it in two bits I broke it in one bit .,"I	_	_	_	_	_	3	nsubj	_	_
don't	_	_	_	_	_	3	aux	_	_
broke	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	obj	_	_
in	_	_	_	_	_	7	case	_	_
two	_	_	_	_	_	7	nummod	_	_
bits	_	_	_	_	_	3	obl	_	_
I	_	_	_	_	_	9	nsubj	_	_
broke	_	_	_	_	_	3	parataxis	_	_
it	_	_	_	_	_	9	obj	_	_
in	_	_	_	_	_	13	case	_	_
one	_	_	_	_	_	13	nummod	_	_
bit	_	_	_	_	_	9	obl	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	_	_	_	_	3	nsubj	_	_
don't	_	_	_	_	_	3	advmod	_	_
broke	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	obj	_	_
in	_	_	_	_	_	7	case	_	_
two	_	_	_	_	_	7	nummod	_	_
bits	_	_	_	_	_	3	obl	_	_
I	_	_	_	_	_	9	nsubj	_	_
broke	_	_	_	_	_	3	parataxis	_	_
it	_	_	_	_	_	9	obj	_	_
in	_	_	_	_	_	13	case	_	_
one	_	_	_	_	_	13	nummod	_	_
bit	_	_	_	_	_	9	obl	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	PRON	PRP	_	_	4	nsubj	_	_
do	_	AUX	VBP	_	_	4	aux	_	_
n't	_	PART	RB	_	_	4	advmod	_	_
broke	_	VERB	VBN	_	_	0	root	_	_
it	_	PRON	PRP	_	_	4	obj	_	_
in	_	ADP	IN	_	_	8	case	_	_
two	_	NUM	CD	_	_	8	nummod	_	_
bits	_	NOUN	NNS	_	_	4	obl	_	_
I	_	PRON	PRP	_	_	10	nsubj	_	_
broke	_	VERB	VBD	_	_	4	parataxis	_	_
it	_	PRON	PRP	_	_	10	obj	_	_
in	_	ADP	IN	_	_	14	case	_	_
one	_	NUM	CD	_	_	14	nummod	_	_
bit	_	NOUN	NN	_	_	10	obl	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
I told Mrs Mitchell the Great Pumpkin and Charlie Brown .,"I	_	_	_	_	_	2	nsubj	_	_
told	_	_	_	_	_	0	root	_	_
Mrs	_	_	_	_	_	2	iobj	_	_
Mitchell	_	_	_	_	_	3	flat	_	_
the	_	_	_	_	_	7	det	_	_
Great	_	_	_	_	_	7	amod	_	_
Pumpkin	_	_	_	_	_	2	obj	_	_
and	_	_	_	_	_	9	cc	_	_
Charlie	_	_	_	_	_	7	conj	_	_
Brown	_	_	_	_	_	9	flat	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
told	_	_	_	_	_	0	root	_	_
Mrs	_	_	_	_	_	4	nmod:desc	_	_
Mitchell	_	_	_	_	_	2	iobj	_	_
the	_	_	_	_	_	7	det	_	_
Great	_	_	_	_	_	7	amod	_	_
Pumpkin	_	_	_	_	_	2	obj	_	_
and	_	_	_	_	_	9	cc	_	_
Charlie	_	_	_	_	_	7	conj	_	_
Brown	_	_	_	_	_	9	flat	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
told	_	VERB	VBD	_	_	0	root	_	_
Mrs	_	PROPN	NNP	_	_	2	iobj	_	_
Mitchell	_	PROPN	NNP	_	_	3	flat	_	_
the	_	DET	DT	_	_	7	det	_	_
Great	_	ADJ	NNP	_	_	7	amod	_	_
Pumpkin	_	PROPN	NNP	_	_	3	appos	_	_
and	_	CCONJ	CC	_	_	9	cc	_	_
Charlie	_	PROPN	NNP	_	_	7	conj	_	_
Brown	_	PROPN	NNP	_	_	9	flat	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
I got elephants and Marky got elephants on .,"I	_	_	_	_	_	2	nsubj	_	_
got	_	_	_	_	_	0	root	_	_
elephants	_	_	_	_	_	2	obj	_	_
and	_	_	_	_	_	6	cc	_	_
Marky	_	_	_	_	_	6	nsubj	_	_
got	_	_	_	_	_	2	conj	_	_
elephants	_	_	_	_	_	6	obj	_	_
on	_	_	_	_	_	6	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
got	_	_	_	_	_	0	root	_	_
elephants	_	_	_	_	_	2	obj	_	_
and	_	_	_	_	_	6	cc	_	_
Marky	_	_	_	_	_	6	nsubj	_	_
got	_	_	_	_	_	2	conj	_	_
elephants	_	_	_	_	_	6	obj	_	_
on	_	_	_	_	_	6	compound:prt	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
got	_	VERB	VBD	_	_	0	root	_	_
elephants	_	NOUN	NNS	_	_	2	obj	_	_
and	_	CCONJ	CC	_	_	6	cc	_	_
Marky	_	PROPN	NNP	_	_	6	nsubj	_	_
got	_	VERB	VBD	_	_	2	conj	_	_
elephants	_	NOUN	NNS	_	_	6	obj	_	_
on	_	ADP	IN	_	_	6	compound:prt	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
but I'm to my home .,"but	_	_	_	_	_	5	cc	_	_
I'm	_	_	_	_	_	5	cop	_	_
to	_	_	_	_	_	5	case	_	_
my	_	_	_	_	_	5	nmod:poss	_	_
home	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	5	punct	_	_","but	_	_	_	_	_	5	cc	_	_
I'm	_	_	_	_	_	5	nsubj	_	_
to	_	_	_	_	_	5	case	_	_
my	_	_	_	_	_	5	nmod:poss	_	_
home	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	5	punct	_	_","but	_	CCONJ	CC	_	_	6	cc	_	_
I	_	PRON	PRP	_	_	6	nsubj	_	_
'm	_	AUX	VBP	_	_	6	cop	_	_
to	_	ADP	IN	_	_	6	case	_	_
my	_	PRON	PRP$	_	_	6	nmod:poss	_	_
home	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
no that pumpkin don't wanna be a .,"no	_	_	_	_	_	5	discourse	_	_
that	_	_	_	_	_	3	det	_	_
pumpkin	_	_	_	_	_	5	nsubj	_	_
don't	_	_	_	_	_	5	aux	_	_
wanna	_	_	_	_	_	0	root	_	_
be	_	_	_	_	_	7	cop	_	_
a	_	_	_	_	_	5	xcomp	_	_
.	_	_	_	_	_	5	punct	_	_","no	_	_	_	_	_	5	discourse	_	_
that	_	_	_	_	_	3	det	_	_
pumpkin	_	_	_	_	_	5	nsubj	_	_
don't	_	_	_	_	_	5	advmod	_	_
wanna	_	_	_	_	_	0	root	_	_
be	_	_	_	_	_	7	cop	_	_
a	_	_	_	_	_	5	xcomp	_	_
.	_	_	_	_	_	5	punct	_	_","no	_	INTJ	UH	_	_	6	discourse	_	_
that	_	SCONJ	IN	_	_	6	mark	_	_
pumpkin	_	NOUN	NN	_	_	6	nsubj	_	_
do	_	AUX	VBP	_	_	6	aux	_	_
n't	_	PART	RB	_	_	6	advmod	_	_
wan	_	VERB	VB	_	_	0	root	_	_
na	_	PART	TO	_	_	9	mark	_	_
be	_	AUX	VB	_	_	9	cop	_	_
a	_	DET	DT	_	_	6	xcomp	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
no that pumpkin wanna be a little jack o lantern .,"no	_	_	_	_	_	4	discourse	_	_
that	_	_	_	_	_	3	det	_	_
pumpkin	_	_	_	_	_	4	nsubj	_	_
wanna	_	_	_	_	_	0	root	_	_
be	_	_	_	_	_	8	cop	_	_
a	_	_	_	_	_	8	det	_	_
little	_	_	_	_	_	8	amod	_	_
jack	_	_	_	_	_	4	xcomp	_	_
o	_	_	_	_	_	10	case	_	_
lantern	_	_	_	_	_	8	nmod	_	_
.	_	_	_	_	_	4	punct	_	_","no	_	_	_	_	_	4	discourse	_	_
that	_	_	_	_	_	3	det	_	_
pumpkin	_	_	_	_	_	4	nsubj	_	_
wanna	_	_	_	_	_	0	root	_	_
be	_	_	_	_	_	8	cop	_	_
a	_	_	_	_	_	8	det	_	_
little	_	_	_	_	_	8	amod	_	_
jack	_	_	_	_	_	4	xcomp	_	_
o	_	_	_	_	_	10	case	_	_
lantern	_	_	_	_	_	8	nmod	_	_
.	_	_	_	_	_	4	punct	_	_","no	_	INTJ	UH	_	_	4	discourse	_	_
that	_	SCONJ	IN	_	_	4	mark	_	_
pumpkin	_	NOUN	NN	_	_	4	nsubj	_	_
wan	_	VERB	VBP	_	_	0	root	_	_
na	_	PART	TO	_	_	9	mark	_	_
be	_	AUX	VB	_	_	9	cop	_	_
a	_	DET	DT	_	_	9	det	_	_
little	_	ADJ	JJ	_	_	9	amod	_	_
jack	_	NOUN	NN	_	_	4	xcomp	_	_
o	_	ADP	IN	_	_	11	case	_	_
lantern	_	NOUN	NN	_	_	9	nmod	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
oops where my hands gone ?,"oops	_	_	_	_	_	5	discourse	_	_
where	_	_	_	_	_	5	advmod	_	_
my	_	_	_	_	_	4	nmod:poss	_	_
hands	_	_	_	_	_	5	nsubj	_	_
gone	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	5	punct	_	_","oops	_	_	_	_	_	5	discourse	_	_
where	_	_	_	_	_	5	aux	_	_
my	_	_	_	_	_	4	nmod:poss	_	_
hands	_	_	_	_	_	5	nsubj	_	_
gone	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	5	punct	_	_","oops	_	VERB	VBZ	_	_	0	root	_	_
where	_	ADV	WRB	_	_	1	obj	_	_
my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
hands	_	NOUN	NNS	_	_	5	nsubj	_	_
gone	_	VERB	VBD	_	_	2	advcl:relcl	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
Mummy ate it all myself .,"Mummy	_	_	_	_	_	2	nsubj	_	_
ate	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	2	obj	_	_
all	_	_	_	_	_	3	det	_	_
myself	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","Mummy	_	_	_	_	_	2	nsubj	_	_
ate	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	2	obj	_	_
all	_	_	_	_	_	3	nmod:unmarked	_	_
myself	_	_	_	_	_	2	obl:unmarked	_	_
.	_	_	_	_	_	2	punct	_	_","Mummy	_	NOUN	NN	_	_	2	nsubj	_	_
ate	_	VERB	VBD	_	_	0	root	_	_
it	_	PRON	PRP	_	_	2	obj	_	_
all	_	DET	DT	_	_	2	advmod	_	_
myself	_	PRON	PRP	_	_	2	obl:unmarked	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
I fall over .,"I	_	_	_	_	_	2	nsubj	_	_
fall	_	_	_	_	_	0	root	_	_
over	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
fall	_	_	_	_	_	0	root	_	_
over	_	_	_	_	_	2	compound:prt	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
fall	_	VERB	VBP	_	_	0	root	_	_
over	_	ADV	RB	_	_	2	advmod	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
I not fall over .,"I	_	_	_	_	_	3	nsubj	_	_
not	_	_	_	_	_	3	advmod	_	_
fall	_	_	_	_	_	0	root	_	_
over	_	_	_	_	_	3	advmod	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	_	_	_	_	3	nsubj	_	_
not	_	_	_	_	_	3	advmod	_	_
fall	_	_	_	_	_	0	root	_	_
over	_	_	_	_	_	3	compound:prt	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	PRON	PRP	_	_	3	nsubj	_	_
not	_	PART	RB	_	_	3	advmod	_	_
fall	_	VERB	VBP	_	_	0	root	_	_
over	_	ADP	RP	_	_	3	compound:prt	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
not Jo eat my biscuit ?,"not	_	_	_	_	_	3	advmod	_	_
Jo	_	_	_	_	_	3	nsubj	_	_
eat	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	5	nmod:poss	_	_
biscuit	_	_	_	_	_	3	obj	_	_
?	_	_	_	_	_	3	punct	_	_","not	_	_	_	_	_	2	advmod	_	_
Jo	_	_	_	_	_	3	nsubj	_	_
eat	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	5	nmod:poss	_	_
biscuit	_	_	_	_	_	3	obj	_	_
?	_	_	_	_	_	3	punct	_	_","not	_	PART	RB	_	_	3	advmod	_	_
Jo	_	PROPN	NNP	_	_	3	nsubj	_	_
eat	_	VERB	VB	_	_	0	root	_	_
my	_	PRON	PRP$	_	_	5	nmod:poss	_	_
biscuit	_	NOUN	NN	_	_	3	obj	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
